IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,2.86
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,12,2.85
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,16,2.85
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,6,2.85
8.222.180.242,2083,2083,true,SIN,Asia Pacific,Singapore,132,2.85
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,22,2.84
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,26,2.84
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,43,2.84
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.83
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,54,2.83
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,2.82
8.217.167.88,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,2.82
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,128,2.82
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,2.82
8.222.128.131,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.82
47.74.7.51,2087,2087,true,NRT,Asia Pacific,Tokyo,239,2.81
8.222.164.209,443,443,true,SIN,Asia Pacific,Singapore,67,2.81
8.210.151.69,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,2.80
8.219.58.64,2086,2086,false,SIN,Asia Pacific,Singapore,12,2.79
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,183,2.79
47.74.20.106,2052,2052,false,NRT,Asia Pacific,Tokyo,77,2.79
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.79
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,2.78
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.78
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,9,2.78
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,2.78
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,2.78
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,2.78
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,8,2.78
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,125,2.77
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,21,2.77
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,2.76
47.74.2.161,2083,2083,true,NRT,Asia Pacific,Tokyo,118,2.76
47.236.111.174,443,443,true,SIN,Asia Pacific,Singapore,38,2.76
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,96,2.76
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,17,2.76
47.245.84.124,2052,2052,false,SIN,Asia Pacific,Singapore,18,2.76
47.245.93.74,2086,2086,false,SIN,Asia Pacific,Singapore,6,2.75
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,21,2.75
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.75
47.74.20.106,2083,2083,true,NRT,Asia Pacific,Tokyo,302,2.74
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,2.74
47.245.107.174,2086,2086,false,SIN,Asia Pacific,Singapore,11,2.74
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,2.73
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,72,2.73
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,19,2.73
8.222.210.182,2096,2096,true,SIN,Asia Pacific,Singapore,56,2.72
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.71
8.219.100.155,2095,2095,false,SIN,Asia Pacific,Singapore,9,2.69
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,72,2.69
8.219.99.8,2095,2095,false,SIN,Asia Pacific,Singapore,10,2.69
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.68
8.219.12.152,2086,2086,false,SIN,Asia Pacific,Singapore,21,2.68
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,2.68
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,2.68
8.222.160.176,2053,2053,true,SIN,Asia Pacific,Singapore,74,2.67
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,27,2.67
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,9,2.67
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,159,2.67
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,73,2.67
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,2.67
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,63,2.66
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,2.66
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,2.66
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,2.66
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,2.65
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,2.64
8.217.239.116,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,2.64
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,2.64
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,2.63
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,47,2.63
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,84,2.62
47.91.23.103,8080,8080,false,NRT,Asia Pacific,Tokyo,100,2.62
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,18,2.62
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,18,2.61
8.222.223.34,2087,2087,true,SIN,Asia Pacific,Singapore,107,2.60
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,2.60
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,2.60
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,2.60
47.245.93.74,8443,8443,true,SIN,Asia Pacific,Singapore,34,2.59
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,181,2.59
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,2.59
8.222.236.229,2096,2096,true,SIN,Asia Pacific,Singapore,61,2.59
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,50,2.58
47.74.45.143,2082,2082,false,NRT,Asia Pacific,Tokyo,83,2.58
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,2.58
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,70,2.57
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,68,2.57
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.56
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,76,2.56
47.74.20.106,8443,8443,true,NRT,Asia Pacific,Tokyo,195,2.56
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,2.56
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,2.56
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,25,2.55
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,2.54
8.218.201.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,2.54
47.91.16.214,8080,8080,false,NRT,Asia Pacific,Tokyo,73,2.53
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,2.52
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,2.51
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.51
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,2.50
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,104,2.50
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,24,2.50
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,36,2.49
47.243.161.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,106,2.48
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.48
47.74.2.161,2082,2082,false,NRT,Asia Pacific,Tokyo,100,2.48
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,64,2.48
8.219.67.133,2096,2096,true,SIN,Asia Pacific,Singapore,54,2.48
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,2.47
8.210.156.6,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,2.46
8.219.60.54,8443,8443,true,SIN,Asia Pacific,Singapore,33,2.46
8.218.149.193,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,2.46
8.217.221.165,443,443,true,HKG,Asia Pacific,Hong Kong,46,2.43
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,2.43
47.245.84.124,2082,2082,false,SIN,Asia Pacific,Singapore,6,2.41
8.222.180.242,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.41
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,134,2.41
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,20,2.40
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,14,2.38
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.38
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,45,2.37
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,2.37
8.217.167.88,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,2.37
47.245.93.74,8880,8880,false,SIN,Asia Pacific,Singapore,13,2.37
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,25,2.37
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,2.36
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,42,2.36
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,2.35
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.34
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,2.33
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,72,2.33
47.245.115.6,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.32
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,35,2.32
8.219.3.53,2096,2096,true,SIN,Asia Pacific,Singapore,56,2.32
47.74.2.161,2052,2052,false,NRT,Asia Pacific,Tokyo,109,2.31
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,6,2.31
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,4,2.31
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,2.30
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,25,2.30
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,113,2.29
47.236.144.196,2096,2096,true,SIN,Asia Pacific,Singapore,58,2.28
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,161,2.27
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,2.27
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,90,2.27
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,2.26
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,128,2.26
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,2.25
8.212.41.98,8080,8080,false,SJC,North America,San Jose,118,2.24
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,5,2.24
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,75,2.23
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,2.23
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,52,2.22
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,2.22
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,86,2.22
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,109,2.22
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,2.22
8.217.147.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,2.22
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.21
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,59,2.21
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,2.20
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,76,2.19
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,2.19
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,2.18
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,40,2.18
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,83,2.17
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,2.17
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,2.16
8.219.126.3,2053,2053,true,SIN,Asia Pacific,Singapore,79,2.16
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,2.16
8.222.212.172,2083,2083,true,SIN,Asia Pacific,Singapore,113,2.15
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,50,2.14
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,40,2.14
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,2.14
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.14
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,41,2.14
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,2.13
8.222.214.13,2096,2096,true,SIN,Asia Pacific,Singapore,163,2.12
8.222.214.13,2087,2087,true,SIN,Asia Pacific,Singapore,148,2.12
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,2.11
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,2.11
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,2.11
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.11
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,31,2.11
8.222.224.17,2096,2096,true,SIN,Asia Pacific,Singapore,88,2.11
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,94,2.11
47.236.7.106,2082,2082,false,SIN,Asia Pacific,Singapore,9,2.10
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,2.10
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,2.10
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,2.09
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,2.08
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,2.08
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,2.07
47.254.66.75,80,443,true,SJC,North America,San Jose,175,2.07
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.06
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,99,2.05
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,100,2.04
8.222.213.221,2053,2053,true,SIN,Asia Pacific,Singapore,146,2.04
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,2.04
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,9,2.04
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,2.03
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,2.03
47.74.7.51,8443,8443,true,NRT,Asia Pacific,Tokyo,136,2.03
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,91,2.03
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.02
8.217.239.116,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,2.02
8.217.250.222,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.02
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,2.01
8.217.167.88,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,2.00
47.245.93.74,2087,2087,true,SIN,Asia Pacific,Singapore,96,2.00
8.219.228.157,2053,2053,true,SIN,Asia Pacific,Singapore,66,2.00
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,1.99
8.219.140.229,2082,2082,false,SIN,Asia Pacific,Singapore,11,1.99
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,1.99
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,32,1.98
47.236.253.41,2095,2095,false,SIN,Asia Pacific,Singapore,9,1.98
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,1.98
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,8,1.97
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.96
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,1.96
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,1.96
8.218.158.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,1.96
47.243.162.49,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,1.95
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.95
47.74.5.99,2053,2053,true,NRT,Asia Pacific,Tokyo,112,1.94
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,126,1.94
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,77,1.93
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,139,1.93
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,1.88
8.218.181.189,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,1.88
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,72,1.88
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.88
47.243.27.217,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,1.88
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,1.87
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,38,1.87
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,99,1.87
47.74.2.161,2053,2053,true,NRT,Asia Pacific,Tokyo,164,1.87
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,131,1.87
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,1.86
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,12,1.86
8.219.104.242,2083,2083,true,SIN,Asia Pacific,Singapore,70,1.85
47.74.7.51,2095,2095,false,NRT,Asia Pacific,Tokyo,82,1.84
8.222.144.117,2053,2053,true,SIN,Asia Pacific,Singapore,78,1.82
8.218.146.204,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,1.82
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,1.82
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,1.80
8.219.6.157,2086,2086,false,SIN,Asia Pacific,Singapore,12,1.78
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,1.77
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,6,1.76
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,1.76
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,98,1.76
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.75
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,21,1.74
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,1.74
8.210.3.24,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,1.74
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,1.73
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,19,1.72
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,148,1.71
8.218.126.53,443,443,true,HKG,Asia Pacific,Hong Kong,67,1.71
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,87,1.70
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.69
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,104,1.69
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,1.69
47.74.20.106,8880,8880,false,NRT,Asia Pacific,Tokyo,78,1.69
47.91.31.231,2052,2052,false,NRT,Asia Pacific,Tokyo,114,1.66
47.236.7.106,2052,2052,false,SIN,Asia Pacific,Singapore,14,1.65
47.74.5.99,2083,2083,true,NRT,Asia Pacific,Tokyo,236,1.65
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,14,1.64
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,48,1.62
8.219.114.201,8443,8443,true,SIN,Asia Pacific,Singapore,83,1.60
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,48,1.60
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.60
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.59
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,109,1.59
8.219.72.51,8880,8880,false,SIN,Asia Pacific,Singapore,7,1.57
47.74.2.161,2096,2096,true,NRT,Asia Pacific,Tokyo,318,1.56
8.222.140.87,2095,2095,false,SIN,Asia Pacific,Singapore,31,1.55
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.54
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.54
8.218.105.223,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,1.53
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,1.50
8.219.12.152,443,443,true,SIN,Asia Pacific,Singapore,54,1.49
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,1.49
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,16,1.48
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,1.48
47.76.32.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.47
8.217.239.116,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,1.46
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,1.45
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,62,1.45
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,1.44
8.218.119.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,1.44
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,1.43
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.42
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,199,1.41
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,1.41
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,1.41
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,95,1.41
47.74.20.106,2087,2087,true,NRT,Asia Pacific,Tokyo,227,1.40
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,1.40
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.39
8.217.167.88,80,80,false,HKG,Asia Pacific,Hong Kong,33,1.39
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,21,1.38
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,143,1.38
8.218.149.193,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,1.37
8.217.248.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,1.36
8.219.51.211,8880,8880,false,SIN,Asia Pacific,Singapore,3,1.35
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.35
47.243.161.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,1.35
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,1.33
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,1.32
47.245.115.6,2052,2052,false,SIN,Asia Pacific,Singapore,17,1.31
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.30
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,1.26
8.219.193.22,80,80,false,SIN,Asia Pacific,Singapore,21,1.26
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,103,1.25
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.25
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,1.24
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.23
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,1.23
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.22
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.19
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,1.17
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,1.16
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,163,1.16
8.210.101.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,129,1.16
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,1.16
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,1.14
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,1.14
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.10
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,1.10
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,116,1.10
8.222.211.16,2053,2053,true,SIN,Asia Pacific,Singapore,87,1.09
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,164,1.09
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,35,1.08
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,1.08
8.222.224.17,8443,8443,true,SIN,Asia Pacific,Singapore,31,1.07
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,1.04
8.217.193.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.03
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,1.03
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,69,1.01
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.01
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,1.00
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,1.00
47.236.104.98,2096,2096,true,SIN,Asia Pacific,Singapore,43,1.00
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,21,1.00
8.217.239.116,80,80,false,HKG,Asia Pacific,Hong Kong,59,0.99
8.219.72.51,2053,2053,true,SIN,Asia Pacific,Singapore,49,0.98
8.218.174.118,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,0.96
